iter	Passed	Remaining
4779	52525	57360
4780	52536	57349
4781	52548	57339
4782	52558	57327
4783	52571	57318
4784	52582	57307
4785	52593	57296
4786	52604	57286
4787	52617	57276
4788	52630	57267
4789	52643	57259
4790	52655	57249
4791	52667	57239
4792	52679	57229
4793	52691	57219
4794	52705	57211
4795	52717	57201
4796	52731	57194
4797	52744	57186
4798	52756	57175
4799	52768	57165
4800	52779	57155
4801	52790	57144
4802	52803	57135
4803	52815	57125
4804	52827	57114
4805	52839	57105
4806	52854	57098
4807	52869	57091
4808	52883	57083
4809	52898	57077
4810	52911	57069
4811	52925	57061
4812	52940	57053
4813	52953	57045
4814	52968	57038
4815	52982	57031
4816	52996	57022
4817	53011	57016
4818	53025	57008
4819	53039	57000
4820	53053	56993
4821	53067	56984
4822	53079	56975
4823	53091	56965
4824	53103	56955
4825	53116	56946
4826	53128	56936
4827	53140	56926
4828	53151	56916
4829	53163	56905
4830	53173	56894
4831	53184	56882
4832	53194	56871
4833	53206	56860
4834	53215	56847
4835	53227	56837
4836	53238	56826
4837	53251	56817
4838	53263	56807
4839	53277	56799
4840	53288	56789
4841	53299	56777
4842	53309	56766
4843	53321	56755
4844	53331	56744
4845	53342	56732
4846	53353	56721
4847	53364	56710
4848	53375	56700
4849	53386	56689
4850	53396	56676
4851	53406	56665
4852	53417	56653
4853	53427	56641
4854	53437	56629
4855	53447	56617
4856	53459	56606
4857	53470	56595
4858	53480	56583
4859	53491	56572
4860	53502	56561
4861	53512	56550
4862	53523	56538
4863	53533	56527
4864	53543	56515
4865	53555	56504
4866	53566	56493
4867	53577	56482
4868	53586	56470
4869	53595	56457
4870	53606	56445
4871	53616	56433
4872	53625	56420
4873	53636	56410
4874	53647	56398
4875	53659	56388
4876	53670	56377
4877	53682	56367
4878	53692	56355
4879	53703	56344
4880	53713	56332
4881	53722	56319
4882	53733	56308
4883	53743	56296
4884	53754	56285
4885	53765	56274
4886	53774	56260
4887	53784	56248
4888	53795	56237
4889	53804	56225
4890	53815	56213
4891	53826	56203
4892	53837	56192
4893	53847	56180
4894	53858	56169
4895	53869	56158
4896	53879	56145
4897	53888	56132
4898	53898	56121
4899	53908	56109
4900	53918	56096
4901	53927	56083
4902	53936	56070
4903	53946	56058
4904	53955	56045
4905	53966	56034
4906	53976	56022
4907	53985	56009
4908	53997	55999
4909	54009	55989
4910	54019	55977
4911	54028	55964
4912	54038	55952
4913	54050	55942
4914	54064	55934
4915	54075	55923
4916	54086	55912
4917	54098	55902
4918	54108	55890
4919	54117	55877
4920	54127	55865
4921	54136	55852
4922	54147	55840
4923	54157	55829
4924	54167	55816
4925	54177	55805
4926	54186	55792
4927	54196	55780
4928	54206	55768
4929	54216	55755
4930	54225	55742
4931	54235	55730
4932	54245	55719
4933	54255	55707
4934	54265	55694
4935	54274	55682
4936	54284	55670
4937	54295	55659
4938	54305	55647
4939	54315	55635
4940	54326	55624
4941	54336	55612
4942	54346	55599
4943	54356	55587
4944	54365	55575
4945	54375	55562
4946	54385	55550
4947	54394	55538
4948	54404	55526
4949	54414	55513
4950	54424	55501
4951	54435	55490
4952	54444	55477
4953	54454	55466
4954	54465	55454
4955	54478	55445
4956	54490	55435
4957	54501	55424
4958	54511	55412
4959	54520	55400
4960	54530	55387
4961	54541	55376
4962	54550	55363
4963	54560	55351
4964	54570	55339
4965	54579	55326
4966	54590	55315
4967	54599	55302
4968	54608	55289
4969	54617	55276
4970	54625	55263
4971	54635	55250
4972	54644	55237
4973	54654	55225
4974	54662	55212
4975	54672	55200
4976	54682	55187
4977	54691	55174
4978	54700	55162
4979	54709	55148
4980	54719	55137
4981	54728	55124
4982	54738	55111
4983	54746	55098
4984	54755	55085
4985	54763	55071
4986	54772	55058
4987	54781	55045
4988	54790	55031
4989	54799	55018
4990	54807	55005
4991	54817	54993
4992	54826	54980
4993	54837	54969
4994	54847	54956
4995	54855	54943
4996	54864	54930
4997	54873	54917
4998	54883	54905
4999	54892	54892
5000	54901	54879
5001	54997	54953
5002	55013	54947
5003	55028	54940
5004	55039	54929
5005	55050	54918
5006	55061	54908
5007	55076	54900
5008	55087	54889
5009	55098	54878
5010	55111	54869
5011	55122	54858
5012	55135	54849
5013	55146	54838
5014	55158	54829
5015	55170	54818
5016	55182	54808
5017	55195	54799
5018	55207	54789
5019	55220	54780
5020	55232	54770
5021	55243	54759
5022	55255	54749
5023	55266	54738
5024	55279	54729
5025	55291	54719
5026	55303	54709
5027	55315	54699
5028	55330	54692
5029	55345	54684
5030	55359	54677
5031	55372	54668
5032	55389	54663
5033	55406	54658
5034	55420	54650
5035	55434	54641
5036	55446	54631
5037	55457	54621
5038	55470	54611
5039	55484	54604
5040	55499	54597
5041	55512	54588
5042	55524	54577
5043	55535	54567
5044	55547	54556
5045	55558	54545
5046	55572	54537
5047	55583	54526
5048	55595	54516
5049	55607	54506
5050	55618	54495
5051	55629	54484
5052	55640	54473
5053	55651	54462
5054	55662	54450
5055	55673	54440
5056	55684	54429
5057	55696	54419
5058	55707	54408
5059	55719	54397
5060	55729	54386
5061	55741	54376
5062	55751	54363
5063	55761	54351
5064	55771	54340
5065	55780	54326
5066	55792	54317
5067	55802	54305
5068	55814	54295
5069	55826	54284
5070	55836	54272
5071	55845	54260
5072	55855	54248
5073	55864	54235
5074	55875	54223
5075	55884	54210
5076	55894	54199
5077	55904	54187
5078	55913	54174
5079	55924	54162
5080	55933	54150
5081	55945	54139
5082	55956	54128
5083	55965	54116
5084	55974	54103
5085	55985	54091
5086	55994	54079
5087	56005	54068
5088	56015	54055
5089	56024	54043
5090	56035	54032
5091	56044	54018
5092	56053	54006
5093	56063	53994
5094	56073	53982
5095	56083	53970
5096	56093	53958
5097	56103	53946
5098	56114	53935
5099	56125	53924
5100	56138	53915
5101	56150	53905
5102	56162	53895
5103	56174	53885
5104	56188	53877
5105	56201	53868
5106	56215	53859
5107	56226	53849
5108	56238	53838
5109	56251	53830
5110	56264	53820
5111	56274	53808
5112	56285	53797
5113	56296	53786
5114	56307	53775
5115	56318	53764
5116	56329	53753
5117	56339	53741
5118	56351	53731
5119	56362	53720
5120	56372	53708
5121	56383	53697
5122	56392	53684
5123	56401	53671
5124	56411	53659
5125	56420	53646
5126	56430	53634
5127	56439	53621
5128	56449	53609
5129	56458	53596
5130	56467	53584
5131	56478	53573
5132	56487	53560
5133	56498	53549
5134	56507	53536
5135	56517	53524
5136	56526	53511
5137	56535	53498
5138	56545	53486
5139	56554	53473
5140	56565	53462
5141	56576	53451
5142	56588	53441
5143	56597	53428
5144	56608	53417
5145	56617	53404
5146	56626	53391
5147	56635	53379
5148	56644	53366
5149	56654	53354
5150	56663	53340
5151	56673	53329
5152	56683	53317
5153	56692	53304
5154	56702	53292
5155	56711	53280
5156	56721	53268
5157	56732	53256
5158	56741	53243
5159	56749	53230
5160	56758	53217
5161	56768	53205
5162	56777	53192
5163	56788	53181
5164	56797	53168
5165	56807	53156
5166	56817	53144
5167	56827	53133
5168	56838	53121
5169	56849	53110
5170	56859	53098
5171	56871	53089
5172	56882	53078
5173	56893	53066
5174	56904	53056
5175	56915	53044
5176	56924	53032
5177	56936	53021
5178	56946	53009
5179	56955	52997
5180	56965	52985
5181	56977	52974
5182	56989	52965
5183	57004	52957
5184	57016	52948
5185	57029	52938
5186	57040	52927
5187	57053	52918
5188	57065	52908
5189	57077	52897
5190	57087	52886
5191	57100	52877
5192	57112	52867
5193	57123	52855
5194	57134	52845
5195	57145	52834
5196	57157	52824
5197	57168	52813
5198	57180	52803
5199	57192	52792
5200	57202	52781
5201	57213	52770
5202	57224	52759
5203	57235	52747
5204	57246	52736
5205	57256	52725
5206	57267	52714
5207	57278	52703
5208	57288	52691
5209	57298	52679
5210	57309	52668
5211	57319	52656
5212	57330	52645
5213	57341	52634
5214	57351	52622
5215	57363	52612
5216	57377	52604
5217	57388	52593
5218	57400	52583
5219	57411	52572
5220	57421	52560
5221	57432	52548
5222	57444	52539
5223	57454	52527
5224	57464	52515
5225	57475	52504
5226	57484	52491
5227	57494	52479
5228	57605	52559
5229	57615	52548
5230	57628	52538
5231	57638	52526
5232	57648	52514
5233	57658	52502
5234	57668	52490
5235	57678	52479
5236	57688	52467
5237	57697	52454
5238	57707	52441
5239	57716	52429
5240	57726	52417
5241	57735	52405
5242	57745	52392
5243	57755	52380
5244	57765	52368
5245	57777	52358
5246	57787	52347
5247	57798	52336
5248	57808	52323
5249	57818	52311
5250	57828	52299
5251	57839	52288
5252	57849	52277
5253	57860	52265
5254	57870	52254
5255	57880	52241
5256	57889	52229
5257	57899	52217
5258	57909	52205
5259	57919	52194
5260	57930	52182
5261	57939	52169
5262	57949	52157
5263	57958	52145
5264	57969	52134
5265	57979	52122
5266	57988	52109
5267	57998	52097
5268	58007	52084
5269	58018	52073
5270	58027	52060
5271	58036	52048
5272	58047	52036
5273	58056	52023
5274	58066	52012
5275	58077	52000
5276	58087	51988
5277	58096	51976
5278	58106	51964
5279	58116	51952
5280	58124	51939
5281	58134	51927
5282	58143	51914
5283	58153	51901
5284	58164	51891
5285	58176	51881
5286	58185	51868
5287	58196	51857
5288	58205	51844
5289	58216	51833
5290	58226	51821
5291	58236	51809
5292	58246	51797
5293	58255	51784
5294	58265	51773
5295	58276	51762
5296	58285	51749
5297	58295	51737
5298	58304	51725
5299	58315	51713
5300	58325	51702
5301	58335	51690
5302	58345	51678
5303	58354	51665
5304	58364	51653
5305	58374	51641
5306	58383	51628
5307	58394	51617
5308	58403	51604
5309	58414	51593
5310	58423	51581
5311	58433	51569
5312	58444	51558
5313	58461	51552
5314	58472	51541
5315	58481	51528
5316	58491	51516
5317	58501	51505
5318	58514	51496
5319	58527	51486
5320	58540	51476
5321	58551	51466
5322	58563	51456
5323	58576	51447
5324	58588	51436
5325	58600	51426
5326	58612	51416
5327	58625	51407
5328	58636	51396
5329	58648	51386
5330	58660	51375
5331	58672	51365
5332	58684	51356
5333	58695	51345
5334	58707	51334
5335	58719	51324
5336	58730	51313
5337	58741	51302
5338	58753	51292
5339	58764	51281
5340	58778	51272
5341	58789	51262
5342	58801	51251
5343	58812	51240
5344	58825	51231
5345	58838	51222
5346	58850	51212
5347	58862	51201
5348	58874	51191
5349	58887	51182
5350	58897	51170
5351	58909	51160
5352	58921	51150
5353	58933	51140
5354	58944	51129
5355	58954	51117
5356	58966	51107
5357	58979	51098
5358	58991	51088
5359	59004	51078
5360	59017	51068
5361	59029	51059
5362	59041	51048
5363	59052	51037
5364	59063	51026
5365	59074	51015
5366	59086	51005
5367	59098	50995
5368	59110	50985
5369	59122	50975
5370	59135	50965
5371	59147	50955
5372	59159	50945
5373	59171	50935
5374	59182	50924
5375	59194	50914
5376	59205	50903
5377	59217	50893
5378	59227	50881
5379	59236	50868
5380	59248	50857
5381	59258	50846
5382	59268	50834
5383	59279	50823
5384	59289	50811
5385	59300	50800
5386	59310	50788
5387	59320	50777
5388	59332	50766
5389	59342	50754
5390	59351	50742
5391	59362	50731
5392	59375	50721
5393	59384	50709
5394	59396	50698
5395	59405	50686
5396	59415	50674
5397	59425	50662
5398	59434	50649
5399	59444	50637
5400	59453	50625
5401	59463	50613
5402	59474	50602
5403	59483	50590
5404	59494	50578
5405	59504	50566
5406	59514	50554
5407	59524	50543
5408	59534	50530
5409	59544	50519
5410	59554	50507
5411	59564	50495
5412	59574	50483
5413	59583	50470
5414	59594	50459
5415	59603	50447
5416	59613	50435
5417	59622	50422
5418	59631	50410
5419	59642	50398
5420	59652	50387
5421	59661	50374
5422	59672	50363
5423	59683	50352
5424	59694	50341
5425	59705	50330
5426	59714	50317
5427	59725	50306
5428	59736	50295
5429	59746	50284
5430	59758	50273
5431	59770	50263
5432	59781	50252
5433	59792	50241
5434	59803	50230
5435	59812	50218
5436	59822	50206
5437	59831	50193
5438	59841	50181
5439	59852	50170
5440	59860	50157
5441	59870	50145
5442	59879	50132
5443	59889	50120
5444	59899	50108
5445	59908	50095
5446	59919	50084
5447	59928	50072
5448	59938	50060
5449	59949	50049
5450	59958	50036
5451	59968	50024
5452	59977	50012
5453	59988	50001
5454	59998	49989
5455	60007	49977
5456	60017	49965
5457	60027	49953
5458	60038	49942
5459	60048	49930
5460	60057	49917
5461	60068	49906
5462	60077	49894
5463	60087	49882
5464	60096	49870
5465	60105	49857
5466	60114	49844
5467	60124	49832
5468	60134	49820
5469	60143	49808
5470	60153	49795
5471	60165	49785
5472	60175	49774
5473	60185	49762
5474	60196	49751
5475	60207	49740
5476	60217	49728
5477	60227	49716
5478	60236	49704
5479	60246	49692
5480	60255	49679
5481	60266	49668
5482	60275	49656
5483	60286	49644
5484	60296	49632
5485	60305	49620
5486	60316	49609
5487	60326	49597
5488	60334	49584
5489	60344	49572
5490	60353	49560
5491	60363	49548
5492	60372	49535
5493	60382	49523
5494	60392	49512
5495	60401	49499
5496	60412	49488
5497	60421	49475
5498	60431	49463
5499	60440	49451
5500	60449	49438
5501	60459	49426
5502	60468	49413
5503	60477	49401
5504	60487	49389
5505	60497	49378
5506	60506	49365
5507	60515	49352
5508	60524	49340
5509	60534	49328
5510	60544	49316
5511	60553	49303
5512	60565	49293
5513	60575	49282
5514	60585	49270
5515	60595	49258
5516	60605	49246
5517	60616	49235
5518	60627	49224
5519	60636	49212
5520	60646	49200
5521	60656	49188
5522	60666	49176
5523	60678	49166
5524	60688	49154
5525	60697	49142
5526	60759	49172
5527	60775	49165
5528	60787	49155
5529	60797	49143
5530	60807	49131
5531	60816	49119
5532	60826	49107
5533	60836	49095
5534	60846	49084
5535	60858	49073
5536	60868	49061
5537	60878	49049
5538	60887	49037
5539	60898	49026
5540	60908	49014
5541	60919	49003
5542	60929	48991
5543	60939	48980
5544	60949	48968
5545	60960	48957
5546	60972	48947
5547	60983	48936
5548	60993	48924
5549	61004	48913
5550	61017	48904
5551	61112	48960
5552	61145	48967
5553	61163	48961
5554	61178	48953
5555	61191	48944
5556	61203	48933
5557	61215	48923
5558	61227	48913
5559	61238	48902
5560	61250	48892
5561	61262	48882
5562	61273	48871
5563	61286	48861
5564	61297	48851
5565	61308	48839
5566	61320	48829
5567	61331	48818
5568	61341	48806
5569	61353	48796
5570	61363	48784
5571	61374	48773
5572	61387	48764
5573	61398	48753
5574	61408	48741
5575	61420	48730
5576	61432	48720
5577	61442	48708
5578	61452	48697
5579	61463	48685
5580	61473	48674
5581	61484	48662
5582	61494	48651
5583	61504	48639
5584	61515	48628
5585	61526	48617
5586	61537	48606
5587	61548	48595
5588	61559	48584
5589	61568	48572
5590	61578	48559
5591	61587	48547
5592	61597	48535
5593	61608	48524
5594	61617	48512
5595	61628	48501
5596	61638	48489
5597	61649	48477
5598	61660	48466
5599	61670	48455
5600	61682	48445
5601	61693	48433
5602	61704	48423
5603	61713	48410
5604	61723	48398
5605	61733	48386
5606	61743	48375
5607	61753	48363
5608	61764	48351
5609	61773	48339
5610	61785	48329
5611	61796	48318
5612	61806	48306
5613	61815	48294
5614	61825	48282
5615	61835	48270
5616	61844	48257
5617	61854	48246
5618	61864	48234
5619	61875	48223
5620	61885	48211
5621	61898	48201
5622	61908	48190
5623	61920	48179
5624	61930	48167
5625	61940	48156
5626	61950	48144
5627	61959	48132
5628	61970	48121
5629	61980	48109
5630	61989	48096
5631	62001	48086
5632	62011	48074
5633	62022	48063
5634	62035	48053
5635	62046	48043
5636	62058	48032
5637	62071	48023
5638	62083	48013
5639	62094	48001
5640	62104	47990
5641	62117	47981
5642	62129	47971
5643	62141	47960
5644	62153	47949
5645	62164	47939
5646	62180	47931
5647	62190	47920
5648	62202	47909
5649	62217	47901
5650	62227	47890
5651	62239	47879
5652	62251	47869
5653	62264	47860
5654	62276	47849
5655	62287	47838
5656	62299	47828
5657	62311	47818
5658	62324	47808
5659	62335	47797
5660	62346	47787
5661	62358	47776
5662	62370	47766
5663	62382	47756
5664	62394	47745
5665	62405	47734
5666	62417	47724
5667	62429	47714
5668	62441	47703
5669	62452	47693
5670	62466	47683
5671	62478	47673
5672	62489	47662
5673	62501	47652
5674	62513	47642
5675	62525	47631
5676	62535	47620
5677	62547	47610
5678	62559	47599
5679	62571	47589
5680	62586	47581
5681	62597	47570
5682	62611	47561
5683	62624	47551
5684	62635	47540
5685	62645	47529
5686	62656	47518
5687	62669	47508
5688	62679	47497
5689	62690	47486
5690	62702	47475
5691	62712	47463
5692	62723	47453
5693	62734	47441
5694	62743	47429
5695	62754	47418
5696	62764	47406
5697	62774	47394
5698	62784	47383
5699	62794	47371
5700	62805	47360
5701	62815	47348
5702	62826	47337
5703	62836	47325
5704	62846	47314
5705	62857	47302
5706	62867	47291
5707	62878	47280
5708	62890	47270
5709	62902	47259
5710	62912	47247
5711	62922	47236
5712	62932	47224
5713	62943	47213
5714	62954	47202
5715	62965	47190
5716	62974	47178
5717	62987	47169
5718	62999	47158
5719	63010	47147
5720	63020	47135
5721	63030	47124
5722	63040	47112
5723	63051	47101
5724	63061	47089
5725	63070	47077
5726	63081	47065
5727	63090	47053
5728	63101	47042
5729	63110	47029
5730	63120	47018
5731	63130	47006
5732	63139	46994
5733	63150	46982
5734	63160	46970
5735	63169	46958
5736	63179	46946
5737	63187	46933
5738	63197	46921
5739	63207	46909
5740	63217	46898
5741	63227	46886
5742	63237	46874
5743	63247	46862
5744	63256	46850
5745	63265	46837
5746	63275	46826
5747	63286	46815
5748	63296	46803
5749	63306	46791
5750	63315	46779
5751	63325	46767
5752	63335	46755
5753	63346	46744
5754	63355	46731
5755	63365	46720
5756	63374	46708
5757	63384	46696
5758	63395	46684
5759	63405	46673
5760	63415	46661
5761	63425	46650
5762	63435	46638
5763	63449	46629
5764	63459	46618
5765	63470	46606
5766	63481	46595
5767	63491	46583
5768	63501	46571
5769	63510	46560
5770	63520	46547
5771	63529	46535
5772	63539	46523
5773	63549	46511
5774	63560	46500
5775	63570	46489
5776	63579	46476
5777	63589	46464
5778	63598	46452
5779	63608	46440
5780	63618	46429
5781	63628	46417
5782	63638	46405
5783	63646	46392
5784	63657	46381
5785	63667	46369
5786	63676	46357
5787	63686	46345
5788	63696	46333
5789	63706	46321
5790	63719	46312
5791	63728	46299
5792	63738	46288
5793	63747	46276
5794	63758	46264
5795	63768	46252
5796	63777	46240
5797	63787	46228
5798	63796	46216
5799	63805	46204
5800	63814	46191
5801	63824	46179
5802	63835	46168
5803	63847	46158
5804	63857	46146
5805	63868	46136
5806	63877	46123
5807	63887	46111
5808	63897	46099
5809	63906	46087
5810	63916	46075
5811	63925	46063
5812	63934	46051
5813	63945	46039
5814	63955	46028
5815	63965	46016
5816	63975	46005
5817	63986	45993
5818	63995	45981
5819	64004	45969
5820	64014	45957
5821	64024	45945
5822	64035	45934
5823	64046	45923
5824	64055	45910
5825	64065	45899
5826	64074	45887
5827	64085	45875
5828	64094	45863
5829	64103	45851
5830	64113	45839
5831	64123	45827
5832	64133	45815
5833	64142	45803
5834	64152	45791
5835	64162	45779
5836	64171	45767
5837	64181	45756
5838	64191	45744
5839	64201	45732
5840	64210	45720
5841	64220	45708
5842	64230	45697
5843	64243	45687
5844	64253	45675
5845	64265	45664
5846	64274	45653
5847	64284	45640
5848	64293	45628
5849	64302	45616
5850	64314	45605
5851	64324	45594
5852	64333	45581
5853	64342	45569
5854	64352	45557
5855	64363	45546
5856	64374	45535
5857	64383	45523
5858	64392	45511
5859	64402	45499
5860	64411	45487
5861	64422	45475
5862	64432	45464
5863	64441	45451
5864	64451	45440
5865	64460	45428
5866	64469	45415
5867	64479	45403
5868	64487	45390
5869	64496	45378
5870	64506	45366
5871	64514	45353
5872	64592	45389
5873	64602	45377
5874	64613	45367
5875	64624	45356
5876	64636	45345
5877	64645	45333
5878	64653	45320
5879	64663	45308
5880	64672	45296
5881	64682	45283
5882	64690	45271
5883	64700	45259
5884	64708	45246
5885	64718	45234
5886	64727	45222
5887	64736	45210
5888	64745	45197
5889	64754	45185
5890	64764	45173
5891	64773	45161
5892	64782	45148
5893	64791	45136
5894	64800	45123
5895	64809	45111
5896	64818	45099
5897	64827	45087
5898	64836	45074
5899	64846	45062
5900	64855	45050
5901	64865	45038
5902	64875	45026
5903	64884	45014
5904	64894	45002
5905	64903	44990
5906	64913	44979
5907	64923	44967
5908	64932	44955
5909	64942	44943
5910	64951	44931
5911	64961	44919
5912	64970	44906
5913	64979	44894
5914	64989	44882
5915	64998	44870
5916	65008	44858
5917	65018	44847
5918	65033	44839
5919	65046	44829
5920	65057	44818
5921	65067	44806
5922	65077	44794
5923	65086	44782
5924	65096	44770
5925	65106	44759
5926	65115	44747
5927	65128	44737
5928	65140	44726
5929	65152	44716
5930	65165	44707
5931	65178	44697
5932	65190	44687
5933	65202	44676
5934	65213	44666
5935	65225	44655
5936	65236	44644
5937	65247	44633
5938	65259	44623
5939	65270	44612
5940	65281	44601
5941	65294	44591
5942	65305	44580
5943	65317	44570
5944	65329	44560
5945	65340	44549
5946	65352	44538
5947	65364	44528
5948	65376	44518
5949	65388	44508
5950	65401	44498
5951	65411	44486
5952	65426	44478
5953	65439	44468
5954	65451	44458
5955	65463	44448
5956	65475	44437
5957	65485	44426
5958	65497	44415
5959	65507	44404
5960	65521	44395
5961	65533	44385
5962	65547	44376
5963	65560	44366
5964	65575	44358
5965	65587	44348
5966	65599	44337
5967	65612	44328
5968	65623	44317
5969	65635	44306
5970	65648	44296
5971	65661	44287
5972	65672	44276
5973	65683	44265
5974	65694	44254
5975	65706	44244
5976	65718	44233
5977	65729	44223
5978	65741	44212
5979	65752	44201
5980	65764	44191
5981	65776	44180
5982	65788	44170
5983	65801	44160
5984	65813	44150
5985	65828	44142
5986	65842	44133
5987	65854	44123
5988	65867	44113
5989	65879	44103
5990	65891	44092
5991	65903	44082
5992	65915	44071
5993	65927	44061
5994	65940	44051
5995	65952	44041
5996	65964	44031
5997	65976	44020
5998	65987	44009
5999	65999	43999
6000	66010	43988
6001	66022	43978
6002	66035	43968
6003	66046	43957
6004	66058	43947
6005	66071	43937
6006	66083	43927
6007	66095	43916
6008	66108	43907
6009	66119	43896
6010	66131	43885
6011	66142	43874
6012	66155	43864
6013	66166	43854
6014	66178	43843
6015	66190	43833
6016	66202	43823
6017	66214	43812
6018	66226	43802
6019	66243	43795
6020	66255	43785
6021	66266	43774
6022	66277	43763
6023	66288	43752
6024	66298	43740
6025	66309	43729
6026	66319	43717
6027	66330	43706
6028	66341	43696
6029	66351	43684
6030	66361	43672
6031	66372	43661
6032	66383	43650
6033	66393	43638
6034	66403	43627
6035	66413	43615
6036	66425	43604
6037	66434	43593
6038	66445	43582
6039	66456	43570
6040	66466	43559
6041	66477	43548
6042	66488	43537
6043	66498	43525
6044	66508	43513
6045	66519	43502
6046	66528	43490
6047	66539	43479
6048	66549	43467
6049	66558	43455
6050	66570	43445
6051	66580	43433
6052	66590	43421
6053	66599	43409
6054	66609	43397
6055	66619	43386
6056	66632	43376
6057	66642	43364
6058	66652	43353
6059	66663	43342
6060	66673	43330
6061	66683	43318
6062	66692	43306
6063	66703	43295
6064	66713	43283
6065	66722	43271
6066	66731	43259
6067	66740	43247
6068	66751	43236
6069	66760	43224
6070	66771	43212
6071	66781	43201
6072	66790	43188
6073	66800	43177
6074	66810	43165
6075	66820	43153
6076	66829	43141
6077	66839	43130
6078	66850	43118
6079	66860	43107
6080	66869	43095
6081	66878	43083
6082	66887	43070
6083	66897	43058
6084	66905	43046
6085	66916	43035
6086	66925	43022
6087	66933	43009
6088	66942	42997
6089	66951	42985
6090	66961	42973
6091	66970	42961
6092	66980	42950
6093	66989	42937
6094	66998	42925
6095	67008	42913
6096	67016	42900
6097	67026	42889
6098	67037	42878
6099	67048	42867
6100	67059	42855
6101	67067	42843
6102	67078	42831
6103	67086	42819
6104	67095	42806
6105	67103	42794
6106	67112	42782
6107	67121	42769
6108	67129	42756
6109	67138	42744
6110	67147	42732
6111	67156	42720
6112	67166	42708
6113	67176	42696
6114	67185	42684
6115	67194	42672
6116	67203	42659
6117	67211	42647
6118	67220	42634
6119	67230	42622
6120	67240	42611
6121	67249	42599
6122	67259	42587
6123	67269	42575
6124	67277	42563
6125	67288	42552
6126	67297	42539
6127	67307	42528
6128	67317	42516
6129	67327	42505
6130	67336	42493
6131	67346	42481
6132	67355	42469
6133	67364	42456
6134	67375	42445
6135	67384	42433
6136	67393	42421
6137	67403	42409
6138	67413	42398
6139	67425	42388
6140	67436	42376
6141	67446	42365
6142	67457	42354
6143	67466	42342
6144	67475	42330
6145	67488	42320
6146	67498	42308
6147	67507	42296
6148	67516	42284
6149	67526	42272
6150	67536	42260
6151	67546	42249
6152	67556	42237
6153	67566	42226
6154	67575	42214
6155	67586	42203
6156	67598	42192
6157	67609	42181
6158	67622	42172
6159	67634	42161
6160	67644	42150
6161	67656	42139
6162	67668	42129
6163	67679	42118
6164	67690	42107
6165	67702	42097
6166	67713	42086
6167	67723	42074
6168	67733	42062
6169	67743	42051
6170	67754	42040
6171	67765	42029
6172	67774	42017
6173	67785	42006
6174	67796	41995
6175	67806	41983
6176	67818	41973
6177	67830	41963
6178	67840	41951
6179	67851	41940
6180	67860	41928
6181	67869	41916
6182	67879	41904
6183	67888	41892
6184	67898	41881
6185	67908	41868
6186	67917	41856
6187	67926	41845
6188	67936	41833
6189	67946	41821
6190	67956	41810
6191	67965	41798
6192	67974	41785
6193	67983	41773
6194	67992	41761
6195	68001	41749
6196	68011	41737
6197	68020	41725
6198	68030	41713
6199	68040	41702
6200	68048	41689
6201	68058	41677
6202	68067	41665
6203	68076	41653
6204	68085	41641
6205	68095	41629
6206	68104	41617
6207	68114	41605
6208	68123	41594
6209	68133	41582
6210	68143	41570
6211	68151	41558
6212	68162	41546
6213	68172	41535
6214	68181	41523
6215	68191	41511
6216	68200	41499
6217	68210	41488
6218	68223	41478
6219	68232	41465
6220	68242	41454
6221	68253	41443
6222	68262	41431
6223	68271	41419
6224	68283	41408
6225	68294	41397
6226	68305	41386
6227	68314	41374
6228	68324	41363
6229	68334	41351
6230	68344	41340
6231	68354	41328
6232	68364	41317
6233	68374	41305
6234	68384	41294
6235	68394	41282
6236	68405	41271
6237	68415	41259
6238	68425	41248
6239	68435	41236
6240	68445	41225
6241	68455	41213
6242	68464	41201
6243	68474	41189
6244	68484	41178
6245	68494	41166
6246	68505	41155
6247	68514	41143
6248	68525	41132
6249	68535	41121
6250	68544	41109
6251	68554	41097
6252	68565	41086
6253	68575	41074
6254	68585	41063
6255	68595	41051
6256	68605	41040
6257	68618	41030
6258	68627	41018
6259	68639	41007
6260	68651	40997
6261	68660	40985
6262	68669	40973
6263	68679	40962
6264	68688	40950
6265	68699	40939
6266	68709	40927
6267	68718	40915
6268	68728	40903
6269	68737	40891
6270	68748	40880
6271	68758	40869
6272	68767	40857
6273	68778	40845
6274	68787	40834
6275	68797	40822
6276	68808	40811
6277	68817	40799
6278	68828	40788
6279	68837	40776
6280	68848	40765
6281	68857	40753
6282	68868	40742
6283	68878	40730
6284	68888	40719
6285	68898	40707
6286	68907	40695
6287	68917	40683
6288	68927	40672
6289	68936	40660
6290	68946	40648
6291	68956	40637
6292	68965	40625
6293	68975	40614
6294	68984	40601
6295	68995	40590
6296	69006	40579
6297	69018	40569
6298	69030	40558
6299	69041	40548
6300	69050	40536
6301	69061	40524
6302	69071	40513
6303	69080	40501
6304	69090	40489
6305	69100	40478
6306	69110	40466
6307	69119	40455
6308	69130	40443
6309	69139	40432
6310	69148	40419
6311	69159	40408
6312	69168	40396
6313	69178	40385
6314	69189	40373
6315	69197	40361
6316	69207	40349
6317	69216	40337
6318	69227	40327
6319	69239	40316
6320	69250	40305
6321	69261	40294
6322	69274	40284
6323	69287	40275
6324	69299	40264
6325	69311	40254
6326	69324	40244
6327	69335	40233
6328	69345	40222
6329	69356	40211
6330	69366	40199
6331	69377	40188
6332	69389	40178
